ref,type,datasource,content
3,text,,"Geringere Anteile an Kindern und Jugendlichen in SGB II<br>- Ist-Zustand: In der Bezirksregion ist der Anteil der Kinder und Jugendlichen im Transferleistungsbezug im Vergleich zum Bezirk geringer. <br>- Alleinerziehende tragen – und dies gilt bundesweit – aus mehreren Gründen das höchste Armutsrisiko. Von allen Bedarfsgemeinschaften mit Kindern nach SGB II sind in Lichtenrade 58,3% alleinerziehend. <br>- Auffallend sind die Werte der Indikatoren im Planungsraum Nahariyastraße, die deutlich von den anderen Planungsräumen in der Region abweichen, d.h. hier wachsen überdurchschnittlich viele Kinder in Armut mit allen damit verbundenen Risiken auf.<br>- Veränderung: Die Jugendarbeitslosigkeit ist in der BZR in den vergangenen fünf Jahren geringfügig zurückgegangen. Der Anteil des Transferleistungsbezugs an den unter 15 Jährigen hat hingegen in den vergangenen fünf Jahren in der Bezirksregion aber eher zugenommen, was gegenwärtig nicht anhand des Indikators abgebildet werden kann. Der Anteil an Kindern und Jugendlichen mit Hilfen zu Erziehung ist in den letzten fünf Jahren in der Bezirksregion gestiegen."
3,titel-sm,,"KID D3, Stand: 31.12.2015. Quelle: AfS<br>Anteil Arbeitslose nach SGB II und III unter 25 J. EW im Alter 15 bis unter 25 J. (%)"
3,map-pr,Abb_16,
3,titel,,3.5 Soziale Situation von Senior_innen
3,titel-sm,,"KID D6, Stand: 31.12.2015. Quelle: AfS"
3,table,tab_14,
3,titel-sm,,"KID D6, Stand: 31.12.2015. Quelle: AfS<br>Anteil Leistungsberechtigte von Grundsicherung (außerhalb von Einrichtungen) nach SGB XII im Alter von 65 J. und mehr an EW dieser Altersgruppe (%)"
3,map-pr,Abb_17,
3,text,,Geringerer Anteil in Altersarmut<br>- Ist-Zustand: In der BZR Lichtenrade ist der Anteil der Leistungsberechtigten von Grundsicherung im Alter nach SGB XII geringer als im Bezirk. Im PLR Nahariyastraße ist der Anteil der Grundsicherungsempfänger_innen vergleichsweise erhöht.<br>- Veränderung: In den vergangenen fünf Jahren ist der Anteil der Leistungsberechtigten in der Bezirksregion gestiegen.
4,titel,,4.1 Vorschulische Bildung
4,titel-sm,,"KID A6, E1, E4, Stand: 31.12.2015; 2010-2012. Quelle: AfS"
4,table,tab_15,
4,text,,"Weniger Sprachdefizite, höherer Betreuungsanteil<br>- Ist-Zustand: Im bezirklichen Vergleich ist der Anteil der Einschüler_innen mit Sprachdefiziten deutlich geringer. Der Anteil der Kinder mit einer Kitabesuchsdauer über 2 Jahren ist zwar geringer als im Bezirk, der Betreuungsanteil liegt über dem durchschnittlichen Bereich.<br>- Veränderung: Der Betreuungsanteil der Kinder in öffentlich geförderter Kindertagesbetreuung ist in der BZR Lichtenrade in den vergangenen fünf Jahren leicht gestiegen."
4,titel,,4.2 Schulische Bildung
4,titel-sm,,"KID A6, E1, E4, Stand: 2015/2016. Quelle: AfS"
4,table,tab_16,
4,text,,
4,text,,Unterdurchschnittliche Anteile<br>- Ist-Zustand: Der Anteil der Schüler_innen nicht deutscher Herkunftssprache liegt in den öffentlichen Grundschulen in der BZR Lichtenrade insgesamt unter dem fachlichen Grenzwert von 40%. Der Anteil der Schüler_innen mit Lernmittelkostenbefreiung liegt ebenso unter dem fachlichen Grenzwert von 40%.<br>- Veränderung: Der Anstieg des Anteils von Schüler_innen nicht deutscher Herkunftssprache in den vergangenen fünf Jahren ist in der BZR Lichtenrade auffallend hoch. Auch der Anteil der lernmittelkostenbefreiten Schüler_innen ist in den vergangenen fünf Jahren gestiegen.
5,titel,,5.1 Ergebnisse aus der bezirklichen Gesundheitsberichterstattung
5,titel-sm,,"Daten der Einschulungsuntersuchung 2016. Quelle: SenGPG, Grundauswertung ESU 2016"
5,table,tab_17,
5,text,,Kommentar Gesundheitsamt: Nur bei dem Anteil der Kinder mit 2 oder mehr Impfdosen gegen Masern wird im Vergleich der Bezirksregionen der Rangplatz 1 erreicht. Alle übrigen Indikatoren führen zu höheren Rangplätzen. Besonders hoch ist der Anteil einer rauchenden Person im Haushalt (5) und der Kinder ohne dokumentierte U 8 (6). <br>In der Region weisen anteilig viele Kinder im Einschulungsalter gesundheitliche Risiken auf. Fast alle Anteile liegen auch über den berlinweiten Ergebnissen.
5,titel,,5.2 Gesundheitliche Situation von Kindern und Jugendlichen
5,titel-sm,,"KID E2 & E3, Stand: 2010-2012. Quelle: AfS"
5,table,tab_18,
5,text,,Anteil mit motorischen Defiziten erhöht<br>- Ist-Stand: Die Anteile an Kindern mit Übergewicht an den Einschüler_innen sind in der BZR Lichtenrade geringer als im Bezirk. Der Anteil der Kinder mit motorischen Defiziten ist hingegen höher als im Bezirk.<br>- Veränderung: Es liegen keine Daten zum Stand vor fünf Jahren vor.
6,titel-sm,,Ausschnitt 070707 Einzelhandels- und Zentrenkonzept. Quelle: BA-TS
6,image,070707_Abb_18.png,
6,text,,"Die Einzelhandelsstruktur in Lichtenrade wird geprägt durch das Stadtteilzentrum Bahnhof-straße Lichtenrade im Süden der Bezirksregion sowie ergänzenden Nahversorgungsstandorten, z.B. an der Nahariyastraße (Lebensmittelvollsortimenter Edeka), der Nuthestraße (Lebensmittelvollsortimenter Edeka und Lebensmitteldiscounter Lidl) oder am Lichtenrader Damm (Lebensmittelvollsortimenter Rewe und Lebensmitteldiscounter Penny).<br>Im Bereich des Mariendorfer Dammes, der im Übergang zum Bezirk Neukölln sowie zur Bezirksregion Mariendorf liegt, gibt es keinen strukturprägenden Lebensmittelmarkt, so dass dieser Standort, welcher im Einzelhandels- und Zentrenkonzept 2009 als solitärer Versorgungsstandort eingeordnet war, nunmehr keiner Standortkategorie zugewiesen wird.<br>Als einziger Standort des großflächigen nicht-zentrenrelevanten Einzelhandels existiert eine Kakteengärtnerei an der John-Locke-Straße (rd. 1.300 m² Verkaufsfläche), mit einem hoch-spezialisierten Angebot und einer angeschlossenen Gärtnerei ist seine Relevanz für die Einzelhandelsstruktur in Lichtenrade vergleichsweise gering. Der in einem Wohngebiet gelegene Standort genießt Bestandsschutz, wird im Rahmen des Einzelhandels- und Zentrenkonzeptes jedoch nicht als Fachmarktstandort im Sinne des Fachmarktkonzepts Berlin ausgewiesen.<br>Nach einer erfolgreichen Bewerbung für das Städtebauförderprogramm Aktive Zentren im Jahr 2014 wurde die Bahnhofstraße 2015 in das Förderprogramm aufgenommen. Siehe auch www.berlin.de/lichtenrade-bahnhofstrasse"
6,titel-sm,,Ausschnitt 070707 STEP Industrie und Gewerbe. Quelle: Geoportal Berlin
6,image,070707_Abb_19.png,
6,text,,"In der Bezirksregion Lichtenrade liegen keine Gebiete, die im Stadtentwicklungsplan Industrie und Gewerbe als EpB Gebiete benannt wurden.<br><br>Kommentar Wirtschaftsförderung: Südlich der Blohmstraße gibt es ein sehr kleines Gebiet („kleines Dreieck“) mit produzierendem Gewerbe (Der Standort war früher auch EpB-Gebiet, wurde dann aber aufgrund der Kleinteiligkeit und der isolierten Lage aus dem Planwerk herausgenommen.). An diesen Standort angeschlossen ist auch die Betriebskita des Netzwerks Motzener Straße (betrieben vom NUSZ). <br>Der Einzelhandel in der Bahnhofstraße steht durch den Umbau der Straße und die Bautätigkeiten der Dresdner Bahn vor großen Herausforderungen – trotz der unterstützenden Funktion des Förderprogramms AZ.<br>"
7,titel,,7.1 Wohnlage und Wohndauer
7,titel-sm,,"KID A1, A2, A3 & C1, Stand: 31.12.2015. Quelle: AfS"
7,table,tab_19,
7,titel-sm,,"KID C1, Stand: 31.12.2015. Quelle: AfS<br>Anteil der EW mit min. 5 Jahren Wohndauer an derselben Adresse (%)"
7,map-pr,Abb_21,
7,text,,"Ausschließlich einfache und mittlere Wohnlage<br>- Ist-Stand: In der Bezirksregion Lichtenrade gibt es keine Einwohner_innen, die in der guten Wohnlage wohnen. Die Anteile der Einwohner_innen in einfacher und in mittlerer Wohnlage sind in der Bezirksregion deutlich höher als im Bezirk. Der Anteil der Einwohner_innen mit mindestens fünf Jahren Wohndauer an derselben Adresse ist in der BZR höher als im Bezirk und im Land Berlin.<br>- Veränderung: Die Anteile der Einwohner_innen in der einfachen und mittleren Wohnlage haben sich in den vergangenen Jahren nur leicht verändert. Der Anteil der Einwohner_innen mit mindestens fünf Jahren Wohndauer an derselben Adresse hat sich in der Bezirksregion in den vergangenen fünf Jahren erhöht."
7,titel,,7.2 Wohnbebauung
7,titel-sm,,"Relation landeseigene Wohnungen/Wohnungen insgesamt in %. Stand: 31.12.2015. Quellen: PRISMA, AfS, eigene Berechnung"
7,map-pr,Abb_22,
7,text,,"- Insgesamt befinden sich in der BZR Lichtenrade 25.116 Wohnungen, hiervon sind 3.653 Wohnungen im Landeseigentum. Den größten Anteil an den landeseigenen Wohnungen hat Stadt und Land mit 1.960 Wohnungen in der BZR Lichtenrade. Die degewo verfügt über 1.337 Wohnungen, die Gewobag über 377 Wohnungen und die HOWOGE über sieben Wohnungen in der Bezirksregion Lichtenrade. <br>- Die Wohnungen der landeseigenen Gesellschaften liegen in den Planungsräumen Kettinger Str. / Schillerstraße (325 Wohnungen), Alt-Lichtenrade / Töpchiner Weg (577 Wohnungen), John-Locke-Straße (1.950 Wohnungen) und Nahariyastraße (829 Wohnungen). <br>- Die Wohnbebauung in der BZR Lichtenrade ist gemischt. Rund 80% der Wohngebäude beinhalten nur bis zu zwei Wohnungen. In den PLR John-Locke-Straße und Nahariyastraße, die beide der Hauptprägung Großsiedlungen der 60er - 80er Jahre zugeordnet sind, sind die Anteile der Wohngebäude, die mehrere Wohnungen umfassen deutlich höher als in den anderen Planungsräumen. Aber auch diese beiden Planungsräume sind durch Einfamilienhausgebiete nebengeprägt."
7,titel,,7.3 Städtebauliche Entwicklung
7,titel-sm,,"Wohnungsbaupotentiale BZR 070707. Quelle: Wofis, bearbeitet SPK DK"
7,image,070707_Abb_23.png,
7,text,,"In Lichtenrade wurde durch die STADT UND LAND an der Zescher Straße ein Bauprojekt mit rund 30 Wohnungen realisiert. Im Projekt SÜDLICHT 11 der gemeinnützigen Baugenossenschaft Steglitz eG wurden rund 190 Wohnungen am Töpchiner Weg fertig gestellt. In der Nachbarschaft kommt das Projekt Gartenräume mit rund 30 Ein- und Zweifamilienhäuser hinzu.<br>Kurzfristig können durch Aufstockung und Neubau in Lichtenrade rund 200 Wohnungen realisiert werden. Zudem befinden sich in „Village Lichtenrade“ an der Nuthestraße über 200 Ein- und Zweifamilienhäuser im Bau.<br>Mittelfristig ist vor allem die Entwicklung der Flächen um die alte Mälzerei von Bedeutung für den Wohnungsneubau in der Bezirksregion (Planung: rund 180 Wohnungen). Außerdem soll das Stadtteilzentrum Lichtenrade – wie im Zentren- und Einzelhandelskonzept des Bezirks vorgesehen - gestärkt werden und weitere Handelseinrichtungen an der alten Mälzerei entstehen. <br>Östlich des Lichtenrader Damms besteht ein Potential für den Bau von rund 100 Wohnungen. Außerdem bieten langfristige Potentialflächen planerisch die Option für weitere rund 80 Wohnungen. <br>Im Zusammenhang mit dem Umbau der Bahnhofstraße im Rahmen des Förderprogramms Aktive Zentren und dem Bau der Dresdner Bahn gilt es, sich den Herausforderungen zu stellen, aber auch die Chancen einer zukunftsfähigen Gestaltung zu nutzen."
7,titel,,7.4 Erhaltungsverordnungen
,,,
,,,
,,,
,,,
,,,
,,,
7,titel-sm,,Ausschnitt Übersichtskarte Erhaltungsverordnungen. Quelle: Stapl 201
7,image,070707_Abb_24.png,
7,titel,,7.4.1 Abendrotsiedlung
7,text,,"Verordnung über die Erhaltung baulicher Anlagen und der städtebaulichen Eigenart des Gebietes Abendrotsiedlung im Bezirk Tempelhof, Ortsteil Lichtenrade vom 31.10.1996 | BZR Lichtenrade | Gebiet in PLR 07070705"
7,titel,,7.4.2 Alt-Lichtenrade
7,text,,"Verordnung über die Erhaltung der städtebaulichen Eigenart des Gebiets aufgrund seiner städtebaulichen Gestalt, 16.07.1995 sowie Festsetzungen in verschiedenen Bebauungsplänen | BZR Lichtenrade | Gebiet in PLR 07070702 und 07070704"
8,titel,,"8.1 Einrichtungen zur Bildung, Betreuung und Förderung von Kindern und Jugendlichen"
8,titel-sm,,"Kindertagesbetreuung, Schulen und Jugendfreizeitstätten BZR 070606. Quellen: PRISMA/BK20"
8,image,070707_Abb_25.png,
8,titel,,8.1.1 Kindertagesstätten
8,titel-sm,,"öff. geförderte Kindertagesstätten BZR 070707, Stand: 03/2017. Quelle: ISBJ, JUG BA-TS"
8,table,tab_20,
8,text,,Versorgung Kindertagesbetreuung<br>- In der BZR Lichtenrade befinden sich (zum Stand 03/2017) 28 Kindertagesstätten mit 1.938 belegbaren Plätzen und 134 Plätze in Kindertagespflegestellen. Insgesamt stehen 2.072 Betreuungsplätze zur Verfügung.
8,titel,,8.1.2 Schulen und schulbezogene Einrichtungen
8,titel-sm,,"Öffentliche und private Schulen BZR 070707, Stand: 2015/2016. Quelle: SenBJW, 2015"
8,table,tab_21,
8,titel,,8.1.3 Kinder- und Jugendfreizeiteinrichtungen
8,titel-sm,,"KID A7, Stand: 31.12.2015. Quelle: AfS"
8,table,tab_22,
8,text,,"Unterausstattung Freizeiteinrichtungen<br>- In der BZR Lichtenrade liegen rechnerisch 5,4 Plätze je 100 Einwohner_innen im Alter von 6 bis unter 25 Jahren in öffentlich geförderten Freizeiteinrichtungen für Kinder und Jugendliche vor. Dieser Versorgungswert liegt unter dem bezirklichen Durchschnitt und weit entfernt vom fachlichen Richtwert von 11,4 Plätzen je 100 Einw. der genannten Altersgruppe.<br>- Gemäß Versorgungsanalyse Sen BJW lag der Versorgungsgrad zum 31.12.2015 bei 5,4 Plätzen/100 EW im Alter von 6 bis unter 25 Jahren. Das Platzminus lag bei 532 Plätzen."
8,titel-sm,,Kinder- und Jugendfreizeiteinrichtungen BZR 070707. Stand: 05/2016. Quelle: PRISMA
8,table,tab_23,
8,titel,,8.2 Einrichtungen für Senior_innen
8,titel-sm,,Seniorenfreizeitstätten BZR 070707. Quelle: Sozialamt BA-TS
8,table,tab_24,
8,text,,Kommentar Sozialamt:<br>Seniorenfreizeitstätte Einrichtung mit zwei Fitnessräumen und Computerraum. Angebote sowohl für ältere als auch für jüngere Senior_innen.
8,titel,,8.3 Einrichtungen für besondere Zielgruppen
8,titel-sm,,Einrichtungen für besondere Zielgruppen BZR 070707. Quelle: Abfrage Fachbereiche BA-TS
8,table,tab_25,
8,titel,,8.4 Einrichtungen der Stadtteilarbeit / zielgruppen übergreifend arbeitende Einrichtungen
8,titel-sm,,Familienzentren BZR 070707. Quelle: Sozialamt BA-TS
8,table,tab_26,
8,titel,,8.5 Kultur- und Weiterbildungseinrichtungen
8,titel,,8.5.1 Lehrorte der Volkshochschule
8,text,,"Die Volkshochschule verfügt über kein eigenes Gebäude in der BZR Lichtenrade, sondern nutzt Räume in Schulen und Freizeit-/Nachbarschaftseinrichtungen. Die Verfügbarkeit dieser Räume hängt von der Auslastung durch die Hauptnutzung ab."
8,titel,,8.5.2 Lehrorte der Musikschule
8,text,,"Die Musikschule verfügt über kein eigenes Gebäude in der BZR Lichtenrade, sondern nutzt Räume in Schulen und Freizeit-/Nachbarschaftseinrichtungen. Die Verfügbarkeit dieser Räume hängt von der Auslastung durch die Hauptnutzung ab."
8,titel,,8.5.3 Bibliotheken
8,titel-sm,,Bibliotheken BZR 070707. Quelle: Abfrage
8,table,tab_27,
8,titel,,8.6 Einrichtungen der gesundheitlichen Versorgung
8,titel,,8.6.1 Krankenhäuser
8,text,,In der BZR Lichtenrade befindet sich kein Krankenhaus. Die BZR wird durch das Wenckebachkrankenhaus (Tempelhof) und das Auguste-Viktoria-Krankenhaus (Friedenau) versorgt.
8,titel,,8.6.2 Gesundheitsdienste
8,titel-sm,,Gesundheitseinrichtungen BZR 070707. Quelle: Recherche SPK DK
8,table,tab_28,
8,titel,,8.6.3 Psychiatrie und Suchthilfe
8,titel-sm,,"Einrichtungen Psychiatrie und Suchthilfe BZR 070707. Quelle: QPK, BA-TS"
8,table,tab_29,
8,text,,In der BZR Lichtenrade befinden sich keine öffentlich geförderten Einrichtungen der Psychiatrie und Suchthilfe.
8,titel,,8.7 Sporteinrichtungen
8,titel-sm,,"Gedeckte und ungedeckte Sportflächen BZR 070707. Quelle: SenInSport, BK 20"
8,image,070707_Abb_26.png,
8,titel-sm,,"Sportanlagen (gedeckt und ungedeckt) BZR 070707. Quelle: SenInSport, PRISMA"
8,table,tab_30,
8,text,,"Gemäß der Versorgungsanalyse der Sportflächen, die von der Senatsverwaltung für Inneres und Sport im Rahmen der Erstellung der sozialen Infrastrukturkonzepte (SIKO) bereitgestellt wurde, liegt in der BZR Lichtenrade eine Unterversorgung mit Sportflächen vor."
8,titel-sm,,"Versorgungsanalyse Sportflächen BZR 070707, Stand: 31.12.2015. Quelle: SenInSport"
8,table,tab_31,
9,titel-sm,,"Grünflächen, Spielplätze und Kleingärten in der BZR 070707, Stand: 31.12.2015. Quelle: PRISMA, ESRI, BK20"
9,image,070707_Abb_27.png,
9,text,,In der BZR Lichtenrade liegen folgende Schutzgebiete nach Naturschutzrecht:<br>- Landschaftsschutzgebiet Nachtbucht (LSG-13)<br>- Landschaftsschutzgebiet Waldgelände ostwärts des Kirchhainer Dammes (LSG-18)<br>- Landschaftsschutzgebiet Wäldchen am Königsgraben (LSG-31)<br>- Geschützter Landschaftsbestandteil Birkenhaag (GLB-03)
9,titel,,9.1 Grün- und Freiflächen
9,titel-sm,,"KID A4, Stand: 31.12.2015. Quelle: AfS"
9,table,tab_32,
9,text,,"- Ist-Stand: In der BZR Lichtenrade sind 21 öffentliche Grünanlagen vorhanden. Die Versorgung mit öffentlichen Grünflächen liegt bei 3,2²/EW.<br>- In der Bezirksregion befinden sich zu dem 5 Kleingartenkolonien mit insgesamt 264 Parzellen auf einer Gesamtfläche von 96.114m², das sind 3,7% der Parzellen des Bezirks auf 4% der Gesamtfläche der Kleingartenkolonien in Tempelhof-Schöneberg."
9,titel-sm,,Grünanlagenbestand BZR 070707. Stand: 07/2016. Quelle: Geoportal Berlin
9,table,tab_33,
9,text,,"In der Analyse zur Versorgungssituation soziale und grüne Infrastruktur (SenStadtUm) 2013 wurde für die BZR Lichtenrade ein Ist-Versorgungsgrad mit wohnungsnahen Grünflächen von 2,0 m²/EW angegeben (Richtwert 6 m² öffentliche wohnungsnahe Grünfläche pro EW). Mit einer absoluten Fläche von 98.078 m² bestand in der BZR Lichtenrade ein Versorgungsdefizit von -200.164 m² wohnungsnaher Grünflächen. Seit 2013 ist die Einwohner_innenzahl in Lichtenrade um 1.090 Personen gestiegen. <br>Die Angaben zu den wohnungsnahen Grünflächen stimmen nicht mit den oben genannten Angaben zu Grünflächen überein. Eine Aktualisierung der Versorgungsanalyse wird gegenwärtig erarbeitet."
9,titel-sm,,Kleingartenkolonien BZR 070707. Quelle: Geoportal Berlin
9,table,tab_34,
9,titel,,9.2 Spielplätze
9,titel-sm,,"KID A5, Stand: 31.12.2015. Quelle: AfS"
9,table,tab_35,
9,text,,"- Ist-Stand: In der BZR Lichtenrade gibt es 17 öffentliche Spielplätze, davon weisen vier einen Bolzplatz, zwei eine Streetballanlage auf. <br>- Mit 0,5m²/EW liegt der Indikatorwert der Bezirksregion unter den bezirklichen und gesamtstädtischen Vergleichswerten. Die Forderung nach dem Kinderspielplatzgesetz von 1m²/EW wird nicht erfüllt. "
9,titel-sm,,"Öffentliche Spielplätze BZR 070707, Stand: 25.07.2016. Quelle: Geoportal Berlin"
9,table,tab_36,
9,text,,In der Versorgungsanalyse soziale und grüne Infrastruktur (SenStadtUm) 2013 wurde bei einer Nettospielfläche der öffentlichen Spielplätze von 26.742 m² ein Defizit von -22.965m² für die BZR Lichtenrade benannt.
9,titel,,9.3 Öffentlicher Raum
9,titel-sm,,"KID A8, Stand: 31.12.2015. Quelle: AfS"
9,table,tab_37,
9,text,,"Kiezbezogene Straftaten niedriger als im Bezirk<br>- Ist-Stand: Auf 100.000 Einwohner_innen hochgerechnet ist in der Bezirksregion Lichtenrade die Häufigkeitsziffer der kiezbezogenen Straftaten deutlich geringer als im Bezirk und im Land Berlin. <br>- Veränderung: Die Häufigkeitsziffer der kiezbezogenen Straftaten hat in der BZR Lichtenrade in den vergangenen fünf Jahren abgenommen. <br>- Im Kriminalitätsatlas 2015 weist die BZR Lichtenrade zu allen aufgeführten Straftaten Häufigkeitsziffern in den unteren Klassierungen auf, Ausnahmen stellen die vergleichsweise hohen Häufigkeitszahlen in Bezug auf Diebstahl von Kraftwagen und auf Wohnraumeinbruch dar. Die Häufigkeitszahlen dieser beiden Deliktarten sind zwischen 2014 und 2015 in Lichtenrade stark angestiegen. "
9,titel-sm,,"KID A8, Stand: 31.12.2015. Quelle: AfS<br>Kiezbezogene Straftaten (je 100.000 EW)"
9,map-pr,Abb_28,
10,titel,,10.1 Erschließung durch den ÖPNV
10,text,,"In der Bezirksregion Lichtenrade befinden sich keine Zugänge zur U-Bahn. Jedoch bieten die Bahnhofe Lichtenrade und Schichauweg Zugang zur S-Bahnlinie 2. <br>Des Weiteren verkehren in der BZR Lichtenrade die Busse der Linien: M76 (U Walther-Schreiber-Platz <> S Lichtenrade) | X76 (U Walther-Schreiber-Platz <> Lichtenrade, Nahariyastr.) | X83 (Königin-Luise-Straße / Clayallee <> Lichtenrade, Nahariyastr.) | 172 (U Rudow <> S Lichtenrade / Blohmstraße | 175 (Ringlinie: S Lichtenrade > Nahariyastr. > S. Lichtenrade) | 275 (Kirchhainer Damm / Stadtgrenze <> S Lichtenrade) |743 (S Lichtenrade <> Buckow Süd) | N81 (U Walther-Schreiber-Platz <> Lichtenrade, Nahariyastraße)"
10,titel,,10.2 Straßeninfrastruktur
10,titel-sm,,Straßeninfrastruktur. Quelle: SenStadtUm StEP Verkehr übergeordnetes Straßennetz
10,image,070707_Abb_29.png,
11,titel-sm,,"Umweltgerechtigkeit. Quelle: FIS-Broker, SenStadtUm"
11,image,070707_Abb_30.png,
11,text,,"Die Planungsräume der BZR Lichtenrade weisen bei der Betrachtung der Mehrfachbelastung durch die Kernindikatoren Lärmbelästigung, Luftschadstoffe, Grünflächenversorgung, Bioklimatische Belastung, Soziale Problematik (aus Umweltgerechtigkeitsatlas) keine Auffälligkeiten auf."
12,titel,,12.1 Förderprogramme und Aktionskulissen
12,text,,"Gebiete, die mit Fördermitteln aus den Förderprogrammen Soziale Stadt, Stadtumbau West oder Städtebaulicher Denkmalschutz unterstützt werden, gibt es in der BZR Lichtenrade nicht."
12,titel,,12.1.1 Aktives Zentrum Lichtenrade
12,,,"In der Bezirksregion Lichtenrade befindet sich das Fördergebiet Aktives Zentrum Bahnhofstraße. Siehe auch www.berlin.de/lichtenrade-bahnhofstrasse und https://az-lichtenrade.de/<br>Ein wesentlicher Teil der Förderkulisse besteht in der Einrichtung und Realisierung eines Geschäftsstraßenmanagements für die Bahnhofstraße.<br>Das Stadtteilzentrum Bahnhofstraße übernimmt mit etwa 80 Geschäften aus dem Einzelhandels- und Dienstleistungsbereich und den vorhandenen teilweise hochwertigen Angeboten eine wichtige Versorgungsfunktion im Süden Lichtenrades, die über die Nahversorgung hinausgeht. Mit den Mitteln des Förderprogramms Aktive Zentren soll dieser besondere und identitätsstiftende Ort Lichtenrades langfristig weiterentwickelt werden. <br>Seit Dezember 2015 ist das Geschäftsstraßenmanagement-Team vor Ort bei den Händler_innen unterwegs, um für das GSM im Rahmen von AZ zu werben und die regelmäßigen Treffen der Gewerbetreibenden zu initiieren. Seit Juni 2016 ist ein Geschäftsstraßenmanagement eingerichtet und mit einem eigenen Büro vor Ort vertreten. Bereits seit Januar 2016 finden die regelmäßigen Händlertreffen statt. <br>Das Geschäftsstraßenmanagement hat zum Ziel, gemeinsam mit Gewerbetreibenden und lokalen Akteur_innen das Stadtteilzentrum in seiner Lebendigkeit zu stärken sowie die Vielfalt der Angebote rund um die Bahnhofstraße weiterzuentwickeln. Die Förderung der Kommunikation und Kooperation zwischen Händler_innen, Dienstleister_innen, Immobilieneigentümer_innen und Kund_innen ist besonders wichtig, um eine starke Gemeinschaft an interessierten Akteur_innen aufzubauen und zu stärken. "
12,titel,,12.1.2 Nahariyastraße
12,text,,Für 2017 wurden Mittel in Höhe von 18.000€ aus dem Förderprogramm FEIN-Pilot für den PLR Nahariyastraße bewilligt. Das Förderprogramm wurde durch die Abteilung Schule beantragt und durch die Regionalkoordination abgewickelt. Ziele des Förderprogramms sind: <br>- Aktivierung und Stärkung der lokalen Netzwerke<br>- Information und Aktivierung der Bewohnerschaft<br>- Aufbau von nachbarschaftlichen Selbsthilfestrukturen<br>- Durchführung lokaler Projekte (Projektfonds) zur Zielerreichung <br>Mit der Umsetzung konnte erst im Juli durch die neue Regionalkoordination begonnen werden. Eine Projektgruppe hat über die im Rahmen eines Projektaufrufs eingereichten Projektideen beraten und Empfehlungen ausgesprochen.<br>Weitere Mittel für die Jahre 2018 und 2019 wurden bereits beantragt.
12,titel,,12.2 Laufende investive Maßnahmen
12,text,,"Im Aktiven Zentrum Lichtenrade Bahnhofstraße wurden bislang verschiedene Konzepte entwickelt, die in den kommenden Jahren umgesetzt werden. Insgesamt umfasst das Fördervolumen rund 20 Millionen Euro. Detaillierte Informationen zu den geplanten investiven Maßnahmen werden auf der Webseite des Aktiven Zentrums veröffentlicht."
12,titel-sm,,BZR Lichtenrade Masterplan. Quelle: JugPlan
12,table,tab_38,
12,text,,"„Masterplanprojekt 4 (ALT 6): Familienberatung in hochbelasteten Familiensystemen in den Notunterkünften des Bezirks“: Das Projekt bietet aufsuchende Erziehungs- und Familienberatung für Flüchtlingsfamilien in Tempelhof-Schöneberg. Zielgruppen sind Kinder, Jugendliche und Eltern, die in Notunterkünften leben und aufgrund ihrer Fluchterfahrungen über besondere psychosoziale Belastungen verfügen. Ziele sind Stärkung der Erziehungskompetenzen der Eltern, Fachkräfte fortbilden sowie Förderung von Integration von Kindern und deren Familien in Regelsysteme von Bildung und Erziehung. Methoden sind aufsuchende Erziehungs- und Familienberatung, Elternveranstaltungen zum Thema Kinderrechte in Deutschland, Traumapädagogische Gruppe für Mädchen und junge Frauen, Traumapädagogische Kindergruppe sowie Unterstützungsangebote für Fachkräfte vor Ort."
12,text,,"„Masterplanprojekt 9 (ALT 11): Niedrigschwellige Kommunikation von Bildungs- und Beschäftigungsangeboten, die von Jobcenter, Agentur für Arbeit und Jugendhilfe über die JBA erreichbar sind“: Die Maßnahme beinhaltet verschiedene Teilprojekte für junge Menschen mit Fluchterfahrung. Ziel ist es die jungen Geflüchteten bei der Integration in den Arbeitsmarkt sowie dem Übergang von Schule und Beruf zu beraten und zu begleiten. Ein besonderes Augenmerkt liegt hierbei auf der Zielgruppe der Jungen und männlichen, jungen Volljährigen."
12,text,,"„Masterplanprojekt 10 (ALT 12): Projektfinanzierung als Bürgerbudget Integration“: Zur Unterstützung von Initiativgruppen junger Geflüchteter in kommunalen und freien Jugendfreizeiteinrichtungen (JFE) wurde der Bezirksjugendfond, welcher über drei regionale Förderjurys läuft, eingerichtet. Jede Jury verfolgt das Ziel der nachhaltigen und andauernden Förderung von Einzelvorhaben bis zu einer jährlichen Fördersumme von 5.000,00 €. "
