ref,type,datasource,content
4,titel-sm,,"KID A6, E1, E4, Stand: 31.12.2015; 2010-2012. Quelle: AfS"
4,table,tab_15,
4,text,,Leicht erhöhte Anteile mit Sprachdefiziten<br>- Ist-Zustand: Im bezirklichen Vergleich ist der Anteil der Einschüler_innen mit Sprachdefiziten leicht erhöht. Der Anteil der Kinder mit einer Kitabesuchsdauer über 2 Jahren ist minimal geringer als im Bezirk. Der Betreuungsanteil liegt aber im durchschnittlichen Bereich.<br>- Veränderung: Der Betreuungsanteil der Kinder in öffentlich geförderter Kindertagesbetreuung ist in der BZR Mariendorf in den vergangenen fünf Jahren gestiegen.
4,titel,,4.2 Schulische Bildung
4,titel-sm,,"KID A6, E1, E4, Stand: 2015/2016. Quelle: AfS"
4,table,tab_16,
4,text,,
4,text,,Mehr als die Hälfte der Schüler_innen nicht deutscher Herkunftssprache<br>- Ist-Zustand: Der Anteil der Schüler_innen nicht deutscher Herkunftssprache liegt über dem fachlichen Grenzwert von 40%. Mehr als jede_r Zweite weist an den öffentlichen Grundschulen in der BZR Mariendorf dieses Merkmal auf. Auch der Anteil der Grundschüler_innen mit Lernmittelkostenbefreiung liegt knapp über dem fachlichen Grenzwert von 40%.<br>- Veränderung: Der Anstieg des Anteils von Schüler_innen nicht deutscher Herkunftssprache in den vergangenen fünf Jahren ist in der BZR Mariendorf auffallend hoch. Auch der Anteil der lernmittelkostenbefreiten Schüler_innen ist in den vergangenen fünf Jahren deutlich gestiegen.
5,titel,,5.1 Ergebnisse aus der bezirklichen Gesundheitsberichterstattung
5,titel-sm,,"Daten der Einschulungsuntersuchung 2016. Quelle: SenGPG, Grundauswertung ESU 2016"
5,table,tab_17,
5,text,,Kommentar Gesundheitsamt: Nur bei dem Anteil der Kinder mit Dokumentation der U8 wird der Rangplatz 3 im Vergleich der Bezirksregionen erreicht. Alle übrigen Indikatoren führen zu höheren Rangplätzen. Besonders hoch ist der Anteil einer rauchenden Person im Haushalt. In der Region weisen anteilig viele Kinder im Einschulungsalter gesundheitliche Risiken auf. Fast alle Anteile liegen auch über den berlinweiten Ergebnissen.
5,titel,,5.2 Gesundheitliche Situation von Kindern und Jugendlichen
5,titel-sm,,"KID E2 & E3, Stand: 2010-2012. Quelle: AfS"
5,table,tab_18,
5,text,,"Übergewicht und motorische Defizite erhöht<br>- Ist-Stand: Die Anteile an Kindern mit Übergewicht an den Einschüler_innen sind in der BZR Mariendorf deutlich höher als in allen anderen Bezirksregionen im Bezirk. Der Anteil der Kinder mit motorischen Defiziten ist geringfügig erhöht, liegt aber noch unter dem durchschnittlichen Wert Gesamtberlins.<br>- Veränderung: Es liegen keine Daten zum Stand vor fünf Jahren vor."
6,titel-sm,,Ausschnitt 070505 Einzelhandels- und Zentrenkonzept. Quelle: BA-TS
6,image,070505_Abb_17.png,
6,text,,"In der Bezirksregion Mariendorf gibt es einen zentralen Versorgungbereich, das Ortsteilzentrum Mariendorfer Damm, das sich südlich an das Stadtteilzentrum Tempelhofer Damm (Prognoseraum Tempelhof) anschließt. Daneben gibt es verschiedene Einzelhandelsschwerpunkte, die auf ein grundversorgungsrelevantes Angebot ausgerichtet sind. Dazu zählen der Standort Großbeerenstraße / Lankwitzer Straße u.a. mit einem Lebensmitteldiscounter (Lidl), einem Getränkefachmarkt (Getränke Hoffmann) sowie einem Motorradzubehör-Fachmarkt (Polo) (insgesamt rund 2.800 m² Verkaufsfläche) und die Einzelhandelsagglomeration an der Trabrennbahn u.a. mit einem Lebensmitteldiscounter (Netto), einem Einrichtungsfachmarkt (Dänische Bettenlager) sowie einem Sonderpostenmarkt (Thomas Phillips) (insgesamt rund 2.900 m² Verkaufsfläche).  Diese befinden sich in wohnsiedlungsräumlich nicht integrierten Lagen am Rande von Siedlungsbereichen. Einzelstandorte von Lebensmittelmärkten ergänzen das Nahversorgungsnetz, wie beispielsweise ein wohnsiedlungsräumlich gut integrierter Lebensmittelvollsortimenter (EDEKA) an der Tauernallee oder Lebensmittelmärkte am Mariendorfer Damm (EDEKA, Penny). Als größter Standort des nicht-zentrenrelevanten Einzelhandels ist im Südwesten des Prognoseraumes der Baumarkt Hornbach an der Großbeerenstraße zu nennen. In direkter Nachbarschaft befindet sich hier zusätzlich ein Lebensmitteldiscounter (Aldi) (Auszug Einzelhandel- und Zentrenkonzept)."
6,titel-sm,,Ausschnitt 070505 STEP Industrie und Gewerbe. Quelle: Geoportal Berlin
6,image,070505_Abb_18.png,
6,text,,"Die Bezirksregion Mariendorf gehört gemäß dem Stadtentwicklungsplan Industrie und Gewerbe zum Stadtraum Süd-West. In der BZR Mariendorf liegen Teilbereiche der Gebiete Teltowkanal (EpB-Gebiet 22) und Großbeerenstraße (EpB-Gebiet 23). <br><br>Kommentar Wirtschaftsförderung: OTZ Mariendorfer Damm mit Markt ist wichtiger Standort, es gibt jedoch Verbesserungsbedarf im Besatz der Läden. <br>Standort an der Trabrennbahn siehe Fußnote 3. <br>Das Netzwerk Großbeerenstraße aus dem Gewerbegebiet ist ein wichtiger Akteur, neben der Funktion als Arbeitgeber kommen von hier auch wichtige Impulse in Sachen Fachkräftesicherung, Ausbildung, soziales Engagement, Integration.<br>"
7,titel,,7.1 Wohnlage und Wohndauer
7,titel-sm,,"KID A1, A2, A3 & C1, Stand: 31.12.2015. Quelle: AfS"
7,table,tab_19,
7,titel-sm,,"KID C1, Stand: 31.12.2015. Quelle: AfS<br>Anteil der EW mit min. 5 Jahren Wohndauer an derselben Adresse (%)"
7,map-pr,Abb_19,
7,text,,"Einfache und mittlere Wohnlage überwiegen<br>- Ist-Stand: In der Bezirksregion Mariendorf gibt es keine Einwohner_innen, die in der guten Wohnlage wohnen. Die Anteile der Einwohner_innen in einfacher und in mittlerer Wohnlage sind in der Bezirksregion deutlich höher als im Bezirk. Der Anteil der Einwohner_innen mit mindestens fünf Jahren Wohndauer an derselben Adresse ist in der BZR etwas höher als im Bezirk und im Land Berlin.<br>- Veränderung: Die Anteile der Einwohner_innen in der einfachen und mittleren Wohnlage haben sich in den vergangenen Jahren nur leicht verändert. Der Anteil der Einwohner_innen mit mindestens fünf Jahren Wohndauer an derselben Adresse hat sich in der Bezirksregion in den vergangenen fünf Jahren erhöht."
7,titel,,7.2 Wohnbebauung
7,titel-sm,,"Relation landeseigene Wohnungen/Wohnungen insgesamt in %. Stand: 31.12.2015. Quellen: PRISMA, AfS, eigene Berechnung"
7,map-pr,Abb_20,
7,text,,"- Die Wohnbebauung in der BZR Mariendorf ist gemischt. Rund 54% der Wohngebäude beinhalten nur bis zu zwei Wohnungen. Während allerdings im Planungsraum Rathausstraße dieser Anteil nur bei rund 4% liegt, liegt er im Planungsraum Hundsteinweg bei 79% und im PLR Birnhornweg sogar bei rund 91%. Während in den PLR Rathausstraße und Eisenacherstraße mehr als die Hälfte der Wohngebäude gereihte Häuser sind, dominieren in den anderen Planungsräumen freistehende (Doppel-)Häuser die Wohnbebauung. <br>- Die Wohngebäude in der BZR Mariendorf wurden zu mehr als zwei Dritteln erst nach 1950 erbaut. Im Planungsraum Rathausstraße liegt allerdings ein höherer Anteil vor, hier sind rund 48% der Wohngebäude schon vor 1950 erbaut worden. <br>- Ein Viertel der Wohnungen in der BZR Mariendorf sind Wohnungen mit bis zu 2 Zimmern, im PLR Imbrosweg ist dieser Anteilswert mit 38% auffallend hoch. Insgesamt weisen rund 38% der Wohnungen in Mariendorf eine Fläche unter 60m² auf. In den PLR Hundsteinweg und Birnhornweg ist dieser Anteil jedoch deutlich geringer. <br>- Insgesamt befinden sich in der BZR Mariendorf 27.012 Wohnungen, hiervon sind 1.686 Wohnungen im Landeseigentum. Den größten Anteil mit 1.175 Wohnungen an den landeseigenen Wohnungen gehören zu der Gewobag Wohnungsbau-Aktiengesellschaft Berlin. STADT UND LAND Wohnbauten-Gesellschaft mbH verfügen in der BZR über 351 Wohnungen, die degewo AG über weitere 160 Wohnungen. Die landeseigenen Wohnungen liegen maßgeblich in den Planungsräumen Rathausstraße Fritz-Werner-Straße und Hundsteinweg. <br>Insgesamt befinden sich in der BZR Marienfelde 15.402 Wohnungen, hiervon sind 4.087 Wohnungen im Landeseigentum. Den größten Anteil mit 4.016 Wohnungen an den landes-eigenen Wohnungen hat die degewo, die Gewobag verfügt zudem über 71 Wohnungen in der BZR. Die landeseigenen Wohnungen liegen in den Planungsräumen Marienfelder Allee Nordwest (821 Wohnungen), Kirchstraße (90 Wohnungen) und vor allem Marienfelde Süd (3.176 Wohnungen)."
7,titel,,7.3 Städtebauliche Entwicklung
7,titel-sm,,"Wohnungsbaupotentiale BZR 070505. Quelle: Wofis, bearbeitet SPK DK"
7,image,070606_Abb_21.png,
7,text,,"In der BZR Mariendorf wurden zwei Pflegeeinrichtungen im Neubau fertiggestellt. Zudem entstehen zurzeit rund 140 Wohnungen durch Nachverdichtung und das Projekt Kurfürstenhof in der Kurfürstenstraße.<br>Für eine kurzfristige Umsetzung ist für die Bebauung eines ehemaligen Gärtnereigeländes an der Britzer Straße das Planungsrecht geschaffen worden. Es werden über 400 Wohnungen und rund 50 Einfamilienhäuser gebaut. <br>Verschiedene kleinere Flächen in der Bezirksregion stehen als kurzfristige Potentiale zur Verfügung. Hier sind Projekte mit jeweils unter 50 Wohnungen vorgesehen. Insgesamt können dadurch rund 250 Wohnungen realisiert werden.<br>An der Reißeckstraße wird eine mittelfristige Bebauungsmöglichkeit für bis zu 130 Wohnungen gesehen. Insgesamt bieten die als mittelfristig kategorisierten Flächen und Nachverdichtungsoptionen ein Potential für rund 450 Wohnungen in der Bezirksregion. <br>Die langfristig nutzbaren Flächen bzw. möglichen Nachverdichtungen bilden ein Potential von rund 200 Wohnungen.<br>Derzeit vollzieht sich auf dem ehemaligen Gaswerksgelände zwischen Ringstraße und Dresdner Bahn eine städtebauliche Entwicklung. Es gilt, die wenigen noch vorhandenen Potenziale für Gewerbeflächen – auch unter Berücksichtigung der vielen Baudenkmale - planungsrechtlich zu sichern."
7,text,,In der BZR Marienfelde gibt es keine Gebiete für die Erhaltungsverordnungen erlassen worden sind.
,,,
,,,
,,,
,,,
,,,
,,,
8,titel,,"8.1 Einrichtungen zur Bildung, Betreuung und Förderung von Kindern und Jugendlichen"
8,titel-sm,,"Karte Kindertagesbetreuung, Schulen und Jugendfreizeitstätten BZR 070606. Quellen: PRISMA/BK20"
8,image,070505_Abb_22.png,
8,titel,,8.1.1 Kindertagesstätten
8,titel-sm,,"öff. geförderte Kindertagesstätten BZR 070505, Stand: 03/2017. Quelle: ISBJ, JUG BA-TS"
8,table,tab_20,
8,text,,"Versorgung Kindertagesbetreuung<br>- In der BZR Mariendorf befinden sich 21 Kindertagesstätten mit 1.757 belegbaren Plätzen, sowie 104 Betreuungsplätze in Kindertagespflegestellen. Insgesamt stehen 1.885 Betreuungsplätze zur Verfügung"
8,text,,"Kommentar Jungendamt: Obwohl die Betreuungsquote im Bezirksvergleich überdurchschnittlich ist, werden in Mariendorf zusätzliche Plätze in Kitas und Kindertagespflegestellen benötigt."
8,titel,,8.1.2 Schulen und schulbezogene Einrichtungen
8,titel-sm,,"Öffentliche und private Schulen BZR 070606, Stand: 2015/2016. Quelle: SenBJW, 2015"
8,table,tab_21,
8,titel,,8.1.3 Kinder- und Jugendfreizeiteinrichtungen
8,titel-sm,,"KID A7, Stand: 31.12.2015. Quelle: AfS"
8,table,tab_22,
8,text,,"Unterausstattung Freizeiteinrichtungen<br>- In der BZR Mariendorf liegen rechnerisch 3,9 Plätze je 100 Einwohner_innen im Alter von 6 bis unter 25 Jahren in öffentlich geförderten Freizeiteinrichtungen für Kinder und Jugendliche vor. <br>- Dieser Versorgungswert liegt unter dem bezirklichen Durchschnitt und weit entfernt vom fachlichen Richtwert (11,4 Plätze/100 EW 6 < 25 J.).<br>- Gemäß Versorgungsanalyse Sen BJW lag der Versorgungsgrad zum 31.12.2015 bei 3,91 Plätzen/100 EW im Alter von 6 bis unter 25 Jahren. Das Platzminus lag bei 609 Plätzen."
8,text,,"Kommentar Jugendamt: Mariendorf ist die Bezirksregion, die am schlechtesten mit Jugendfreizeiteinrichtungen ausgestattet ist, so dass hier Überlegungen notwendig sind wie dieses Angebot verbessert werden kann, ein erster Schritt ist sicherlich die geplante Sanierung / Ausbau des KiJuM in der Rathausstraße."
8,titel-sm,,Kinder- und Jugendfreizeiteinrichtungen BZR 070505. Stand: 05/2016. Quelle: PRISMA
8,table,tab_23,
8,titel,,8.2 Einrichtungen für Senior_innen
8,titel-sm,,Seniorenfreizeitstätten BZR 070505. Quelle: Sozialamt BA-TS
8,table,tab_24,
8,text,,"Kommentar Sozialamt: <br>SFS Rudolf-Wissell-Haus vorwiegend für Bewohner_innen des Seniorenwohnhauses und ältere Senior_innen. SFS „Sorgenfrei“ mit zwei Nebenräumen – vielfältige Angebote, auch für jüngere Senior_innen."
8,titel,,8.3 Einrichtungen für besondere Zielgruppen
8,titel-sm,,Einrichtungen für besondere Zielgruppen BZR 070505. Quelle: Abfrage Fachbereiche BA-TS
8,table,tab_25,
8,titel,,8.4 Einrichtungen der Stadtteilarbeit / zielgruppen übergreifend arbeitende Einrichtungen
8,titel-sm,,Familienzentren BZR 070505. Quelle: Sozialamt BA-TS
8,table,tab_26,
8,titel,,8.5 Kultur- und Weiterbildungseinrichtungen
8,titel,,8.5.1 Lehrorte der Volkshochschule
8,text,,"Die Volkshochschule verfügt über kein eigenes Gebäude in der BZR Mariendorf, sondern nutzt Räume in Schulen und Freizeit-/Nachbarschaftseinrichtungen. Die Verfügbarkeit dieser Räume hängt von der Auslastung durch die Hauptnutzung ab."
8,titel,,8.5.2 Lehrorte der Musikschule
8,text,,"Die Musikschule verfügt nicht über ausreichend eigene Räume in der BZR Mariendorf, sondern nutzt Räume in Schulen und Freizeit-/Nachbarschaftseinrichtungen. Die Verfügbarkeit dieser Räume hängt von der Auslastung durch die Hauptnutzung ab."
8,titel-sm,,Lehrorte der Musikschule in der BZR 070505. Quelle: Abfrage 
8,table,tab_27,
8,titel,,8.5.3 Bibliotheken
8,text,,Gegenwärtig kein Standort in der BZR Mariendorf
8,titel,,8.6 Einrichtungen der gesundheitlichen Versorgung
8,titel,,8.6.1 Krankenhäuser
8,text,,In der BZR Mariendorf befindet sich kein Krankenhaus. Die BZR wird durch das Wenckebachkrankenhaus (Tempelhof) und das Auguste-Viktoria-Krankenhaus (Friedenau) versorgt.
8,titel,,8.6.2 Gesundheitseinrichtungen
8,titel-sm,,Gesundheitseinrichtungen BZR 070505. Quelle: Recherche SPK DK
8,table,tab_28,
8,titel,,8.6.3 Psychiatrie und Suchthilfe
8,titel-sm,,"Einrichtungen Psychiatrie und Suchthilfe BZR 070505. Quelle: QPK, BA-TS"
8,table,tab_29,
8,text,,In der BZR Marienfelde befinden sich keine öffentlich geförderten Einrichtungen der Psychiatrie und Suchthilfe.
8,titel,,8.7 Sporteinrichtungen
8,titel-sm,,"Gedeckte und ungedeckte Sportflächen BZR 070505. Quelle: SenInSport, BK 20"
8,image,070505_Abb_23.png,
8,titel-sm,,"Sportanlagen (gedeckt und ungedeckt) BZR 070505. Quelle: SenInSport, PRISMA"
8,table,tab_30,
8,text,,"Gemäß der Versorgungsanalyse der Sportflächen, die von der Senatsverwaltung für Inneres und Sport im Rahmen der Erstellung der sozialen Infrastrukturkonzepte (SIKO) bereitgestellt wurde, liegt in der BZR Mariendorf eine massive Unterversorgung mit gedeckten Sportflächen vor. Mit ungedeckten Sportflächen ist die Region hingegen „überversorgt“."
8,titel-sm,,"Versorgungsanalyse Sportflächen BZR 070505, Stand: 31.12.2015. Quelle: SenInSport"
8,table,tab_31,
9,titel-sm,,"Grünflächen, Spielplätze und Kleingärten in der BZR 070505, Stand: 31.12.2015. Quelle: PRISMA, ESRI, BK20"
9,image,070505_Abb_24.png,
9,text,,In der BZR Mariendorf liegen folgende Schutzgebiete nach Naturschutzrecht:<br>- Landschaftsschutzgebiet Pfuhlgelände an der Britzer Straße (LSG-21)<br>- Naturdenkmal Dillgesteich / Kleiner Teich (ND-17)<br>- Naturdenkmal Eckernpfuhl (ND-18)<br>- Naturdenkmal Gänsepfuhl (ND-20)<br>- Naturdenkmal Großer Karpfenpfuhl (ND-21)<br>- Naturdenkmal Grüntenteich (ND-22)<br>- Naturdenkmal Kleiner Karpfenpfuhl (ND-23)
9,titel,,9.1 Grün- und Freiflächen
9,titel-sm,,"KID A4, Stand: 31.12.2015. Quelle: AfS"
9,table,tab_32,
9,text,,"- Ist-Stand: Die Versorgung mit öffentlichen Grünflächen liegt bei 9,3m²/EW.<br>- In der BZR Mariendorf sind 28 öffentliche Grünanlagen vorhanden.<br>- In der Bezirksregion befinden sich zu dem 31 Kleingartenkolonien mit insgesamt 1.974 Parzellen auf einer Gesamtfläche von 777.031m². In der BZR Mariendorf befinden sich 33% der Kleingartenflächen und 28% der Kleingartenparzellen des Bezirks Tempelhof-Schöneberg.."
9,titel-sm,,Grünanlagenbestand BZR 070505. Stand: 07/2016. Quelle: Geoportal Berlin
9,table,tab_33,
9,text,,"In der Analyse zur Versorgungssituation soziale und grüne Infrastruktur (SenStadtUm) 2013 wurde für die BZR Mariendorf ein Ist-Versorgungsgrad mit wohnungsnahen Grünflächen von 3,9 m²/EW angegeben (Richtwert 6 m² öffentliche wohnungsnahe Grünfläche pro EW). Mit einer absoluten Fläche von 196.830m² bestand in der BZR Mariendorf ein Versorgungsdefizit von 105.132 m² wohnungsnaher Grünflächen. Seit 2013 ist die Einwohner_innenzahl in Mariendorf um 1.479 Personen gestiegen.<br><br>Die Angaben zu den wohnungsnahen Grünflächen stimmen nicht mit den oben genannten Angaben zu Grünflächen überein. Eine Aktualisierung der Versorgungsanalyse wird gegenwärtig erarbeitet."
9,titel-sm,,Kleingartenkolonien BZR 070505. Quelle: Geoportal Berlin
9,text,,
9,table,tab_34,
9,text,,"In der BZR Mariendorf liegen 27,2% der Kleingartenparzellen des Bezirks auf 32,4% der durch Kleingärten genutzten Fläche des Bezirks. "
9,titel,,9.2 Spielplätze
9,titel-sm,,"KID A5, Stand: 31.12.2015. Quelle: AfS"
9,table,tab_35,
9,text,,"- Ist-Stand: In der BZR Mariendorf gibt es 17 öffentliche Spielplätze, davon weisen fünf einen Bolzplatz, drei eine Streetballanlage, zwei eine Beachvolleyanlage, vier Tischtennisplatten auf. Im Volkspark Mariendorf steht eine BMX-Anlage bereit. <br>- Mit 0,5m²/EW liegt der Wert der Bezirksregion unter dem für den Bezirk und auch unter dem für Berlin. Die Forderung nach dem Kinderspielplatzgesetz von 1m²/EW wird nicht erfüllt. "
9,titel-sm,,"Öffentliche Spielplätze BZR 070505, Stand: 25.07.2016. Quelle: Geoportal Berlin"
9,table,tab_36,
9,titel,,9.3 Öffentlicher Raum
9,titel-sm,,"KID A8, Stand: 31.12.2015. Quelle: AfS"
9,table,tab_37,
9,text,,Kiezbezogene Straftaten niedriger als im Bezirk<br>- Ist-Stand: Auf 100.000 Einwohner_innen hochgerechnet ist in der Bezirksregion Mariendorf die Häufigkeitsziffer der kiezbezogenen Straftaten geringer als im Bezirk und im Land Berlin. <br>- Veränderung: Die Häufigkeitsziffer der kiezbezogenen Straftaten hat in der BZR Mariendorf in den vergangenen fünf Jahren deutlich abgenommen.
9,titel-sm,,"KID A8, Stand: 31.12.2015. Quelle: AfS<br>Kiezbezogene Straftaten (je 100.000 EW)"
9,map-pr,Abb_25,
10,titel,,10.1 Erschließung durch den ÖPNV
10,text,,"In der Bezirksregion Mariendorf befinden sich die U-Bahnstationen Westphalweg und Alt-Mariendorf der U-Bahnlinie 6. Die S-Bahn fährt zwar entlang der westlichen Grenze der Bezirksregion, es befinden sich jedoch keine Bahnhöfe in selbiger. <br>In der BZR Mariendorf verkehren die Busse der Linien: M76 (U Walther-Schreiber-Platz <> S Lichtenrade) | M77 (U Alt-Mariendorf <> Marienfelde, Waldsassener Str.) |X76 (U Walther-Schreiber-Platz <> Lichtenrade, Nahariyastr.) | 179 (U Alt-Mariendorf <> Buckow, Gerlinger Str.) | 181 (U Walther-Schreiber-Platz <> Britz, Kielingerstr.) | 277 (S+U Hermannstr. <> Marienfelde, Stadtrandsiedlung) | 282 (U Breitenbachplatz <> Mariendorf, Dardanellenweg) | N6 (U Alt-Tegel <> U Alt-Mariendorf) | N79 (S Plänterwald <> U Alt-Mariendorf) | N81 (U Walther-Schreiber-Platz <> Lichtenrade, Nahariyastraße)."
10,titel,,10.2 Straßeninfrastruktur
10,titel-sm,,Straßeninfrastruktur. Quelle: SenStadtUm StEP Verkehr übergeordnetes Straßennetz
10,image,070505_Abb_26.png,
11,titel-sm,,"Umweltgerechtigkeit. Quelle: FIS-Broker, SenStadtUm"
11,image,070505_Abb_27.png,
11,text,,Die Planungsräume der BZR Mariendorf weisen bei der Betrachtung der Mehrfachbelastung keine Auffälligkeiten auf.
12,titel,,12.1 Förderprogramme und Aktionskulissen
12,text,,"In der Bezirksregion Mariendorf befinden sich keine Gebiete, die mit Fördermitteln aus den Kulissen Soziale Stadt, Stadtumbau West, Aktive Zentren, Städtebaulicher Denkmalschutz unterstützt werden, ebenso sind in der BZR Mariendorf keine Sanierungsgebiete zu verzeichnen. "
12,text,,Kommentar Wirtschaftsförderung: Die Wirtschaftsförderung plant die Implementierung eines GRW-Regionalmanagements gemeinsam mit den anderen Gewerbestandorten / Unternehmensnetzwerken im Bezirk.
12,titel,,12.2 Laufende investive Maßnahmen
12,titel-sm,,BZR Mariendorf Masterplan. Quelle: JugPlan
12,table,tab_38,
12,text,,"„Masterplanprojekt 11 (ALT 13): Präventiver Kinderschutz – Beratungsangebot in der NUK Großbeerenstr.“: Dies ist ein niedrigschwelliges, regionales Angebot für Beratung und präventive Hilfen vor Ort in Form von: einzelfallorientierter Hilfe und Beratung für Eltern sowie regelmäßige Fallberatungen für die Fachkräfte vor Ort. Zielgruppen sind Bewohner_innen der NUK sowie die Fachkräfte des Trägers. Ziele sind Kinderschutz, Eltern und Fachkräfte stärken (Kindeswohlgefährdung erkennen und abwenden). Methoden sind wöchentlich stattfindende Beratungen sowie Kooperationen mit und Vermittlung zu verschiedenen Akteuren der Kinder- und Jugendhilfe (bspw. Kindergärten, Schulen, Kinderarztpraxen, Kinderkliniken, freie / öffentliche Jugendhilfeeinrichtungen, niedergelassene Therapeut_innen)."
12,text,,"„Masterplanprojekt 4 (ALT 6): Familienberatung in hochbelasteten Familiensystemen in den Notunterkünften des Bezirks“: Das Projekt bietet aufsuchende Erziehungs- und Familienberatung für Flüchtlingsfamilien in Tempelhof-Schöneberg. Zielgruppen sind Kinder, Jugendliche und Eltern, die in Notunterkünften leben und aufgrund ihrer Fluchterfahrungen über besondere psychosoziale Belastungen verfügen. Ziele sind Stärkung der Erziehungskompetenzen der Eltern, Fachkräfte fortbilden sowie Förderung von Integration von Kindern und deren Familien in Regelsysteme von Bildung und Erziehung. Methoden sind aufsuchende Erziehungs- und Familienberatung, Elternveranstaltungen zum Thema Kinderrechte in Deutschland, Traumapädagogische Gruppe für Mädchen und junge Frauen, Traumapädagogische Kindergruppe sowie Unterstützungsangebote für Fachkräfte vor Ort."
12,text,,"„Masterplanprojekt 9 (ALT 11): Niedrigschwellige Kommunikation von Bildungs- und Beschäftigungsangeboten, die von Jobcenter, Agentur für Arbeit und Jugendhilfe über die JBA erreichbar sind“: Die Maßnahme beinhaltet verschiedene Teilprojekte für junge Menschen mit Fluchterfahrung. Ziel ist es die jungen Geflüchteten bei der Integration in den Arbeitsmarkt sowie dem Übergang von Schule und Beruf zu beraten und zu begleiten. Ein besonderes Augenmerkt liegt hierbei auf der Zielgruppe der Jungen und männlichen, jungen Volljährigen."
12,text,,"„Masterplanprojekt 10 (ALT 12): Projektfinanzierung als Bürgerbudget Integration“: Zur Unterstützung von Initiativgruppen junger Geflüchteter in kommunalen und freien Jugendfreizeiteinrichtungen (JFE) wurde der Bezirksjugendfond, welcher über drei regionale Förderjurys läuft, eingerichtet. Jede Jury verfolgt das Ziel der nachhaltigen und andauernden Förderung von Einzelvorhaben bis zu einer jährlichen Fördersumme von 5.000,00 €. "
12,text,,"„Masterplanprojekt 11 (ALT 13): Präventiver Kinderschutz – integratives und mobiles Kinderschutzteam in Tempelhof-Schöneberg“: Das Projekt bietet niedrigschwellige Eltern-Kind-Arbeit in den Unterkünften in Tempelhof-Schöneberg in Bezug auf folgende Themen: Erziehungsstile und -methoden, Eltern-Kind-Beziehung sowie -kommunikation, physische / psychische / soziale Gewalt, Kinderrechte, Jugendschutz, Aufsichtspflicht, Vernachlässigung vs. Überbehütung, System Jugendhilfe / Gesundheit / Schule, gesellschaftliche und rechtliche Rahmenbedingungen, Sexualität, Genderfragen, Selbstbehauptung und -verteidigung. Zielgruppen sind Eltern und Kinder aus den Unterkünften in Tempelhof-Schöneberg. Ziele sind der präventive Kinderschutz, Stärkung der Erziehungskompetenz und Aufklärung. Methoden sind niedrigschwellige Gruppenarbeit, Zusammenarbeit mit Expert_innen und gezielte Begleitung einzelner Familien."
12,titel,,12.3 Soziokulturelle Projekte
12,text,,Es wurden keine soziokulturellen Projekte benannt.
13,titel,,13.1 Gewerbenetzwerke
13,titel,,13.1.1 Netzwerk Großbeerenstraße
13,text,,"Das Netzwerk Großbeerenstraße e.V. ist ein Zusammenschluss von Unternehmen mit dem Ziel der Belebung und Stärkung des Gewerbestandortes Großbeerenstraße und damit auch Berlins, dessen Ursprünge auf erste Aktivitäten von Unternehmerinnen und Unternehmern aus dem Jahr 2008 zurückgehen. Der Träger dieses Netzwerkes wurde im November 2008 als Verein gegründet. Das Netzwerk verfolgt gemäß seinem Leitbild die vier Handlungsfelder Unternehmerisches Handeln, Gemeinwesen, Umwelt und Arbeit. Im Gründungsjahr wurde der Verein mit Mitteln des Bezirks Tempelhof-Schöneberg und der Europäischen Union unterstützt. Die beauftragten Büros waren regioconsult und Planergemeinschaft. "
13,titel,,13.2 Jugendamt
13,titel,,13.2.1 Regionale Arbeitsgemeinschaft nach §78 SGB VIII
13,text,,"Ziel der Arbeitsgemeinschaften ist die Planung, Abstimmung und Weiterentwicklung von Angeboten für Kinder, Jugendliche und Familien für die Bezirksregion, um ein bedarfsgerechtes und wohnortnahes Angebot bereitzustellen. Mitarbeiten können alle relevanten Akteure in der Bezirksregion dazu gehören neben dem Jugendamt, die Freien Träger der Jugendhilfe, Schulen, Polizei, Gesundheitsdienste etc.  "
13,titel,,13.2.2 Regionale Runde Jugendarbeit
13,text,,- Regionale Gruppe Kinder- und Jugendparlament Tempelhof-Mariendorf <br>- Regionale Treffen der Kitaleitungen mit dem Jugendamt
13,titel,,13.3 Bildungskonferenz
13,text,,"Die Regionalen Bildungskonferenzen (ehemals RoSt) sind Bestandteil der Gremienstruktur des Bezirklichen Rahmenkonzepts „Kooperation Jugendhilfe - Schule“.  In der Regel finden die Konferenzen jährlich in den Bezirksregionen statt. Die thematische Schwerpunktsetzung erfolgt jeweils durch ein regionales Leitungsteam. Zusammengesetzt ist dieses meist aus der Regionalleitung des Jugendamts sowie einer Schulleitung. Die Ergebnisse der Bildungskonferenzen werden kontinuierlich im Rahmen der Sitzungen der Steuergruppe und der Strate-gischen Steuerungsrunde der Kooperation Schule - Jugendhilfe erörtert.<br>In Mariendorf tagt die Bildungskonferenz zum Schwerpunktthema „Übergang Kita-Grundschule“. Hierzu fanden regelmäßige AG-Sitzungen statt, die sich u.a. den Themen „Datenschutz beim Übergang“, „Ergebnisse der Schuleingangsuntersuchungen“ und „Gelingengsbedingungen für den Übergang von der Kita in die Grundschule“ widmeten. <br>-> Netzwerk Qualität vor Ort (unterstützt durch BMFSFJ)"
14,titel,,Einschätzung der BZR durch AG SRO
