ref,type,datasource,content
6,image,070202_Abb_16.png,
6,text,,"Kommentar Wirtschaftsförderung: Gebiet rund um das Südkreuz, hier insbesondere Gewerbe in der Naumannstr. ist Bestandteil des Netzwerks Südkreuz, ebenso der EUREF-Campus, der auch national und international Leuchtturmcharakter hat. Die Wirtschaftsförderung bemüht sich seit Jahren, im Gebiet möglichst viele innerstädtische Gewerbeflächen zu sichern.<br>Einzelhandels-Initiative am Bayerischen Platz ist eine er aktivsten im Bezirk, hier ist auch zu erwähnen, dass am Bayerischen Platz das Café Haberland mit dem zeithistorischen Portal ist."
7,titel,,7.1 Wohnlage und Wohndauer
7,titel-sm,,"KID A1, A2, A3 & C1, Stand: 31.12.2015. Quelle: AfS"
7,table,tab_19,
7,titel-sm,,"KID C1, Stand: 31.12.2015. Quelle: AfS<br>Anteil der EW mit min. 5 Jahren Wohndauer an derselben Adresse (%)"
7,map-pr,Abb_17,
7,text,,"Wohnlagen durchmischt<br>- Ist-Stand: In der Bezirksregion Schöneberg Süd wohnen mehr als ein Drittel der Einwohnenden in der guten Wohnlage und mehr als ein Drittel in der einfachen Wohnlage. Der Anteil der Einwohner_innen mit mindestens fünf Jahren Wohndauer an derselben Adresse ist in der BZR geringer als im Bezirk und im Land Berlin.<br>- Veränderung: Der Anteil der Einwohner_innen in der guten Wohnlage hat sich in den vergangenen fünf Jahren verringert, der Anteil in der mittleren Wohnlage hingegen erhöht. Der Anteil der Einwohner_innen mit mindestens fünf Jahren Wohndauer an derselben Adresse ist in der Bezirksregion in den vergangenen fünf Jahren gewachsen."
7,titel,,7.2 Wohnbebauung
7,titel-sm,,"Relation landeseigene Wohnungen/Wohnungen insgesamt in %. Stand: 31.12.2015. Quellen: PRISMA, AfS, eigene Berechnung"
7,map-pr,Abb_18,
7,text,,"- Die Wohnbebauung in Schöneberg Süd ist durch Wohngebäude mit mehreren Wohnungen bestimmt. Wohnungen mit drei Räumen haben den größten Anteil an den Wohnungen insgesamt, gefolgt von Wohnungen mit zwei Räumen oder vier Räumen. Der Anteil von Wohnungen mit einem Raum ist jedoch auch etwas höher als der bezirkliche Vergleichswert.<br>- Die Wohngebäude in der Bezirksregion sind Großteils gereihte Häuser und zum wesentlichen Teil bereits vor dem ersten Weltkrieg erbaut. Eine Ausnahme stellt der PLR Bayerischer Platz dar, in dem mehr als die Hälfte der Wohnbauten in den 50er und 60er Jahren entstanden sind.<br>- Insgesamt befinden sich in der Bezirksregion Schöneberg Süd 27.966 Wohnungen, hiervon befinden sich 2.114 Wohnungen im Besitz der Landeseigenen Wohnungsgesellschaften. Den größten Anteil dieser Wohnungen in Schöneberg Süd verzeichnet die degewo mit 888 Wohnungen in den PLR Bayerischer Platz, Volkspark und Kaiser-Wilhelm-Platz. Stadt und Land verfügt in der BZR über 746 Wohnungen im PLR Kaiser-Wilhelm-Platz. Die Gewobag verzeichnet 470 Wohnungen in der BZR Schöneberg Süd, der wesentliche Teil dieser Wohnungen liegt im PLR Volkspark. Die HOWOGE spielt mit 10 Wohnungen in der Bezirksregion in Bezug auf die öffentlichen Wohnungsgesellschaften nur eine untergeordnete Rolle.<br>- Die Landeseigenen Wohnungen sind hauptsächlich in den PLR Bayerischer Platz, Volkspark und Kaiser-Wilhelm-Platz vertreten. Im PLR Schöneberger Insel findet sich nur eine geringe Anzahl an Wohnungen der landeseigenen Wohnungsgesellschaften."
7,titel,,7.3 Städtebauliche Entwicklung
7,titel-sm,,"Wohnungsbaupotentiale BZR 070202. Quelle: Wofis, bearbeitet SPK DK"
7,image,070202_Abb_19.png,
7,text,,"In Schöneberg Süd wurden rund 300 Wohneinheiten im Rahmen des Neubauprojekts Am Lokdepot realisiert. Im Projekt BRICKS sind im ehemaligen Postfuhramt zwischen Haupt- und Belziger Straße derzeit rund 130 Wohnungen im Bau.<br>Kurzfristig ist auf der Schöneberger Linse auf dem Baufeld 8 am Sachsendamm die Umsetzung eines Projektes mit rund 280 Wohnungen zu erwarten. Bis 2019 ist die Realisierung eines Projektes nördlich des Tempelhofer Weges an der Gotenstraße mit ca. 690 Wohnungen vorgesehen. <br>Durch weitere kleinteilige kurzfristige Vorhaben werden rund 60 weitere Wohnungen in der BZR geschaffen. Insgesamt stehen auf der Schöneberger Linse Flächen für rund 1.500 Wohnungen zu Verfügung. <br>Eine Nachverdichtung im Umfang von rund 150 Wohnungen am Mühlenberg stellt ein weiteres mittelfristiges Potential in Schöneberg Süd dar. <br>Langfristig stehen die Flächen des ehemaligen Gesundheitsamtes in der Erfurter Straße als Potentialflächen für den Bau von rund 100 Wohnungen zur Verfügung.<br>Die städtebauliche Entwicklung zwischen den Bahnhöfen Schöneberg und Südkreuz ist nach langer Zeit des „Stillstands“ in einen dynamischen Prozess übergegangen, der sehr stark von der Erforderlichkeit der Schaffung neuen Wohnraums geprägt ist. Dennoch werden in der direkten Umgebung des Bahnhofs Südkreuz – zum Teil kurzfristig - umfängliche Flächen für Büro- Dienstleistungs- und Hotelnutzung zu Verfügung stehen. Die vielen realisierten Projekte besonders zur Wohnumfeldverbesserung, die mit Mitteln des Förderprogramms Stadtumbau ermöglicht wurden, haben diese Entwicklung und die Mobilisierung privater Investitionen befördert.<br>Die Umnutzung des denkmalgeschützten ehemaligen Straßenbahnbetriebshofes Belziger Straße wird mit dem Ziel betrieben, einerseits eine ergänzende Wohnbebauung zu schaffen, andererseits die Chancen eines so besonderen Ortes in angemessener Weise zu berücksichtigen. Bei der Vergabe dieser landeseigenen Immobilie soll das Konzeptverfahren angewendet werden, welches nicht das Höchstgebot, sondern (unter Berücksichtigung der Rahmenbedingungen) das beste Konzept „zum Zuge kommen lässt“. Dieses Konzeptverfahren wurde als Pilot bereits auf der Linse beim Baufeld 2/3 am Bahnhof Südkreuz angewandt.  "
7,titel,,7.4 Erhaltungsverordnungen
7,titel-sm,,Ausschnitt Übersichtskarte Erhaltungsverordnungen. Quelle: Stapl 201
7,image,070202_Abb_20.png,
7,titel,,7.4.1 Barbarossaplatz / Bayerischer Platz
7,text,,"Verordnung über die soziale Erhaltung – Milieuschutz für das Gebiet ""Barbarossaplatz / Bayerischer Platz"" im Bezirk Tempelhof-Schöneberg von Berlin, Ortsteil Schöneberg vom 26.08.2014 | BZR Schöneberg Nord und Süd | Gebiet in PLR 07010103 und 07020201"
7,titel,,7.4.2 Kaiser-Wilhelm-Platz
7,text,,"Verordnung über die soziale Erhaltung – Milieuschutz für das Gebiet ""Kaiser-Wilhelm-Platz"" im Bezirk Tempelhof-Schöneberg von Berlin, Ortsteil Schöneberg vom 26.08.2014 | BZR Schöneberg Nord und Süd| Gebiet in PLR 07010104 und 07020203"
7,titel,,7.4.3 Schöneberger Insel
7,text,,"Verordnung über die soziale Erhaltung – Milieuschutz für das Gebiet ""Schöneberger Insel"" im Bezirk Tempelhof-Schöneberg von Berlin, Ortsteil Schöneberg vom 23.06.2015 | BZR Schöneberg Süd | Gebiet in PLR 07020204"
7,titel,,7.4.4 Verdachtsgebiet Schöneberg Süden
7,text,,"Soweit in vertiefenden Untersuchungen nachgewiesen wird, dass die Voraussetzungen für „Soziale Erhaltungsverordnungen“ (Milieuschutz) in diesem Gebieten vorliegen, wird eine entsprechende Rechtsverordnung erlassen. "
8,titel,,"8.1 Einrichtungen zur Bildung, Betreuung und Förderung von Kindern und Jugendlichen"
8,titel-sm,,"Kindertagesbetreuung, Schulen und Jugendfreizeitstätten BZR 070606. Quellen: PRISMA/BK20"
8,image,070202_Abb_21.png,
8,titel,,8.1.1 Kindertagesstätten
8,titel-sm,,"öff. geförderte Kindertagesstätten BZR 070202, Stand: 03/2017. Quelle: ISBJ, JUG BA-TS"
8,table,tab_20,
8,text,,"Versorgung Kindertagesbetreuung<br>- In der BZR Schöneberg Süd befanden sich zum Stand 03/2016 insgesamt 50 Kindertagesstätten mit 2.365 belegbaren Plätzen, so wie 242 Plätze in Kindertagespflegestellen. Insgesamt stehen 2.627 Betreuungsplätze zur Verfügung."
8,text,,"Kommentar Jugendamt: Die Ausstattung mit Plätzen in Kitas und Kindertagesbetreuung ist gut, dass in Schöneberg Süd in größerem Umfang Kinder aus anderen Bezirksregionen und anderen Bezirken betreut werden."
8,titel,,8.1.2 Schulen und schulbezogene Einrichtungen
8,titel-sm,,"Öffentliche und private Schulen BZR 070202, Stand: 2015/2016. Quelle: SenBJW, 2015"
8,table,tab_21,
8,text,,"Berufliche Schulen<br>In der BZR Schöneberg Süd befinden sich keine beruflichen Schulen oder Oberstufenzentren (die ehemalige Friedrich-List-Schule wurde mit dem OSZ Bürowirtschaft zusammengeschlossen, jetziger Sitz ist Lichtenberg)."
8,titel,,8.1.3 Kinder- und Jugendfreizeiteinrichtungen
8,titel-sm,,"KID A7, Stand: 31.12.2015. Quelle: AfS"
8,table,tab_22,
8,text,,"Unterausstattung Freizeiteinrichtungen<br>- In der BZR Schöneberg Süd liegen rechnerisch 6,6 Plätze je 100 Einwohner_innen im Alter von 6 bis unter 25 Jahren in öffentlich geförderten Freizeiteinrichtungen für Kinder und Jugendliche vor. Dieser Versorgungswert liegt über dem bezirklichen Durchschnitt aber weit entfernt vom fachlichen Richtwert.<br>- Gemäß Versorgungsanalyse Sen BJW lag der Versorgungsgrad zum 31.12.2015 bei 6,57 Plätzen/100 EW im Alter von 6 bis unter 25 Jahren. Das Platzminus lag bei 387 Plätzen."
8,text,,Kommentar Jugendamt: Die Unterversorgung verstärkt sich mit dem Wohnungsneubau auf der Schöneberger Linse. Ein Ausbau mit Angeboten der Jugendarbeit wäre im Bereich der Schöneberger Linse sinnvoll.
8,titel-sm,,Kinder- und Jugendfreizeiteinrichtungen BZR 070202. Stand: 05/2016. Quelle: PRISMA
8,table,tab_23,
8,titel-sm,,Seniorenfreizeitstätten BZR 070202. Quelle: Sozialamt BA-TS
8,table,tab_24,
8,text,,
8,titel,,8.3 Einrichtungen für besondere Zielgruppen
8,titel-sm,,Einrichtungen für besondere Zielgruppen BZR 070202. Quelle: Abfrage Fachbereiche BA-TS
8,table,tab_25,
8,titel,,8.4 Einrichtungen der Stadtteilarbeit / zielgruppen übergreifend arbeitende Einrichtungen
8,titel-sm,,Familienzentren BZR 070202. Quelle: Sozialamt BA-TS
8,table,tab_26,
8,titel,,8.5 Kultur- und Weiterbildungseinrichtungen
8,titel,,8.5.1 Lehrorte der Volkshochschule
8,text,,"Die Volkshochschule verfügt über kein eigenes Gebäude in der BZR Schöneberg Süd, sondern nutzt Räume in Schulen und Freizeit-/Nachbarschaftseinrichtungen. Die Verfügbarkeit dieser Räume hängt von der Auslastung durch die Hauptnutzung ab."
8,titel,,8.5.2 Lehrorte der Musikschule
8,text,,"Die Musikschule verfügt über kein eigenes Gebäude in der BZR Schöneberg Süd, sondern nutzt Räume in Schulen und Freizeit-/Nachbarschaftseinrichtungen. Die Verfügbarkeit dieser Räume hängt von der Auslastung durch die Hauptnutzung ab."
8,titel,,8.5.3 Bibliotheken
8,titel-sm,,Bibliotheken BZR 070202. Quelle: Abfrage
8,table,tab_27,
8,titel,,8.6 Einrichtungen der gesundheitlichen Versorgung
8,titel,,8.6.1 Krankenhäuser
8,text,,In der BZR Schöneberg Süd befindet sich kein Akut-Krankenhaus. Die BZR wird durch das St. Joseph Krankenhaus (Tempelhof) und das Auguste-Viktoria-Krankenhaus (Friedenau) versorgt. In der BZR befindet sich die 20 Plätze umfassende Tagesklinik (Psychiatrie) in der Dominicusstraße.
8,titel,,8.6.2 Gesundheitsdienste
8,titel-sm,,Gesundheitseinrichtungen BZR 070202. Quelle: Recherche SPK DK
8,table,tab_28,
8,titel,,8.6.3 Psychiatrie und Suchthilfe
8,titel-sm,,"Einrichtungen Psychiatrie und Suchthilfe BZR 070202. Quelle: QPK, BA-TS"
8,table,tab_29,
8,text,,
8,titel,,8.7 Sporteinrichtungen
8,titel-sm,,"Gedeckte und ungedeckte Sportflächen BZR 070202. Quelle: SenInSport, BK 20"
8,image,070202_Abb_22.png,
8,titel-sm,,"Sportanlagen (gedeckt und ungedeckt) BZR 070202. Quelle: SenInSport, PRISMA"
8,table,tab_30,
8,text,,"Gemäß der Versorgungsanalyse der Sportflächen, die von der Senatsverwaltung für Inneres und Sport im Rahmen der Erstellung der sozialen Infrastrukturkonzepte (SIKO) bereitgestellt wurde, liegt in der BZR Schöneberg Süd eine Unterversorgung mit Sportflächen vor."
8,titel-sm,,"Versorgungsanalyse Sportflächen BZR 070202, Stand: 31.12.2015. Quelle: SenInSport"
8,table,tab_31,
9,titel-sm,,"Grünflächen, Spielplätze und Kleingärten in der BZR 070202, Stand: 31.12.2015. Quelle: PRISMA, ESRI, BK20"
9,image,070202_Abb_23.png,
9,titel,,9.1 Grün- und Freiflächen
9,titel-sm,,"KID A4, Stand: 31.12.2015. Quelle: AfS"
9,table,tab_32,
9,text,,"- Ist-Stand: Die Versorgung mit öffentlichen Grünflächen liegt bei 5,5 m²/EW. <br>- In der BZR Schöneberg Süd sind 23 öffentliche Grünanlagen vorhanden.<br>- In der Bezirksregion befinden sich 10 Kleingartenkolonien mit insgesamt 696 Parzellen auf einer Gesamtfläche von 250.581 m². In der BZR Marienfelde liegen 9,9% der Kleingartenparzellen des Bezirks auf 10,4% der durch Kleingärten genutzten Fläche des Bezirks."
9,titel-sm,,Grünanlagenbestand BZR 070202. Stand: 07/2016. Quelle: Geoportal Berlin
9,table,tab_33,
9,text,,"In der Analyse zur Versorgungssituation soziale und grüne Infrastruktur (SenStadtUm) 2013 wurde für die BZR Schöneberg Süd ein Ist-Versorgungsgrad mit wohnungsnahen Grünflächen von 3,3 m²/EW angegeben (Richtwert 6 m² öffentliche wohnungsnahe Grünfläche pro EW). Mit einer absoluten Fläche von 158.255 m² bestand in der BZR Schöneberg Süd ein Versorgungsdefizit von -132.007 m² wohnungsnaher Grünflächen. Seit 2013 ist die Einwohnerzahl in Schöneberg-Süd um 1.590 Personen gestiegen.<br>Die Angaben zu den wohnungsnahen Grünflächen stimmen nicht mit den oben genannten Angaben zu Grünflächen überein. Eine Aktualisierung der Versorgungsanalyse wird gegenwärtig erarbeitet.<br><br>Liste der Kleingartenkolonien<br>In der BZR Schöneberg Süd liegen gegenwärtig keine Kleingartenkolonien."
9,titel,,9.2 Spielplätze
9,titel-sm,,"KID A5, Stand: 31.12.2015. Quelle: AfS"
9,table,tab_34,
9,text,,"<br>- Ist-Stand: In der BZR Schöneberg Süd gibt es 37 öffentliche Spielplätze <br>- Mit 0,7m²/EW liegt der Wert der Bezirksregion über dem bezirklichen und dem gesamtstädtischen Vergleichswert. Die Forderung nach dem Kinderspielplatzgesetz von 1m²/EW wird nicht erfüllt. "
9,titel-sm,,"Öffentliche Spielplätze BZR 070202, Stand: 25.07.2016. Quelle: Geoportal Berlin"
9,table,tab_35,
9,titel,,9.3 Öffentlicher Raum
9,titel-sm,,"KID A8, Stand: 31.12.2015. Quelle: AfS"
9,table,tab_36,
9,text,,Kiezbezogene Straftaten höher als im Bezirk<br>- Ist-Stand: Auf 100.000 Einwohner_innen hochgerechnet ist in der BZR Schöneberg Süd die Häufigkeitsziffer der kiezbezogenen Straftaten höher als im Bezirk und geringer als im Land Berlin. <br>- Veränderung: Die Häufigkeitsziffer der kiezbezogenen Straftaten hat in der BZR Schöneberg Süd in den vergangenen fünf Jahren leicht abgenommen.<br>- Im Kriminalitätsatlas 2015 weist die BZR Schöneberg Süd zu allen aufgeführten Straftaten Häufigkeitsziffern in den mittleren Klassierungen auf. 
9,titel-sm,,"KID A8, Stand: 31.12.2015. Quelle: AfS<br>Kiezbezogene Straftaten (je 100.000 EW)"
9,map-pr,Abb_24,
10,titel,,10.1 Erschließung durch den ÖPNV
10,text,,"In der Bezirksregion Schöneberg-Süd befinden sich Haltestellen der U-Bahnlinien 4 und 7 sowie der S-Bahnlinien 1, 2, 25, 41, 42, 45 und 46.<br><br>Des Weiteren verkehren in der BZR Schöneberg Süd die Busse der Linien: <br>- 104 (Neu-Westend, Brixplatz <> Stralau, Tunnelstraße)<br>- 106 (U Seestraße <> Schöneberg, Lindenhof)<br>- 184 ((S Südkreuz <>) S+U Tempelhof <> Teltow, Warthestraße) <br>- 187 (U Turmstraße <> Lankwitz, Halbauer Weg)<br>- 204 (S Südkreuz <> S+U Zoologischer Garten)<br>- 248 ((U Breitenbachplatz <>) S Südkreuz <> S+U Warschauer Str.)<br>- M46 (S+U Zoologischer Garten <> U Britz-Süd)<br>- M85 (S Lichterfelde Süd <> S+U Rathaus Steglitz <> S+U Hauptbahnhof)<br>- N7 ((S+U Rathaus Spandau <>) U Rudow <> Flughafen Schönefeld)<br>- N42 (U Theodor-Heuss-Platz <> S+U Alexanderplatz)"
10,titel,,10.2 Straßeninfrastruktur
10,titel-sm,,Straßeninfrastruktur. Quelle: SenStadtUm StEP Verkehr übergeordnetes Straßennetz
10,image,070202_Abb_25.png,
11,titel-sm,,"Umweltgerechtigkeit. Quelle: Geoportal Berlin, SenStadtUm"
11,image,070202_Abb_26.png,
11,text,,"Die Planungsräume Bayerischer Platz, Kaiser-Wilhelm-Platz und Schöneberger Insel weisen dreifach Belastungen auf, der PLR Schöneberger Insel fällt zudem durch den Anteil von mehr als zwei Drittel der Adressen in der einfachen Wohnlage auf."
12,titel,,12.1 Förderprogramme und Aktionskulissen
12,titel,,12.1.1 Stadtumbau West
12,text,,"In der Bezirksregion Schöneberg-Süd liegen die Gebiete des Stadtumbau West rund um den Bahnhof Südkreuz. Seit der Gebietsfestlegung wurden hier 24,1 Mio. Euro aus Programmmitteln bewilligt.<br>Berlin Südkreuz soll das „Tor zum neuen Flughafen BER“ werden. Ziel ist die Ansiedlung von Dienstleistungs- und Gewerbenutzungen, die von der hervorragenden Verkehrsanbindung des Standortes, nicht zuletzt an die Stadtautobahn, profitieren. Darüber hinaus nimmt in der wachsenden Stadt Berlin auch dieser Standort eine wichtige Rolle für den Neubau von Wohnungen ein. Ihre Entwicklung auf der sogenannten Schöneberger Linse soll durch den Stadt-umbau mit infrastrukturellen Maßnahmen flankiert werden.<br>Schöneberg-Südkreuz soll als Ort zum Arbeiten und Leben weiterentwickelt werden. Hierzu gehört neben der Förderung des Gewerbes auch die Nachnutzung von nicht mehr benötigten Bahn- und Gewerbeflächen, was z.B. die Herstellung von Wege- und Grünverbindung zwischen zuvor getrennten Quartieren und die Neuanlage von Spiel-, Sport- und Erholungsflächen ermöglicht. Auch die historisch bedeutsamen Spuren des weitläufigen ehemaligen Kasernengebiets in Tempelhof sollten erlebbar gemacht und als kulturelle Kristallisationspunkte entwickelt werden. "
12,titel,,12.2 Kiezfonds Schöneberg
12,text,,"Der Kiezfonds Kolonnenstraße wurde 2003 vom Bezirksamt Tempelhof-Schöneberg zur Gebietsstabilisierung im ehemaligen Sanierungsgebiet Kolonnenstraße ins Leben gerufen. 2009 ist der Geltungsbereich um die Schöneberger Insel erweitert worden. Nachdem der Kiezfonds Kolonnenstraße zum Ende des Jahres 2010 ausgelaufen ist, wurde nun ein neuer Fonds für ein deutlich größeres Gebiet aufgelegt.<br>Für die Jahre 2013-2016 hat das Bezirksamt Tempelhof-Schöneberg, Abteilung Gesundheit, Soziales, Stadtentwicklung jeweils 25.000 € für Aktivitäten und Projekte in dem Wohngebiet zwischen Großgörschen-, Potsdamer-, Hauptstraße, Innsbrucker Platz, S-Bahngelände sowie für die Schöneberger Insel zur Verfügung gestellt. Das Gebiet umfasst Teile der BZR Schöneberg Nord und der BZR Schöneberg Süd.<br>Mit den Mitteln des Kiezfonds sollen unbürokratisch Projekte gefördert werden, die u.a. zur<br>- Unterstützung einer positiven Gebietsentwicklung<br>- Stärkung des ehrenamtlichen Engagements und der Eigeninitiative<br>- Aktivierung der Gebietsbewohner_innen<br>- Stärkung der Nachbarschaften<br>- Förderung der Integration und des Zusammenlebens<br>- zum Abbau von Mängeln im Wohngebiet<br>- Belebung des Stadtteillebens und der Stadtteilkultur<br>beitragen.<br>Projekte können z.B. aus den Bereichen Kultur und Freizeit, Öffentlichkeitsarbeit, Veranstaltungen, Bildung, Wohnumfeldverbesserungen und für Kinder, Jugendliche und Senioren beantragt werden. Maximal können 2000€ für ein Projekt bewilligt werden, grundsätzlich können kleinere Anschaffungen, Sachkosten und kleine Honorare gefördert werden. Der Fonds wird von einer Vergabejury getragen, die aus Bewohner_innen, Gewerbetreibenden und Trägervertreter_innen aus dem Wohngebiet besteht (zurzeit 10 Personen)."
12,titel,,12.3 Laufende investive Maßnahmen
12,titel-sm,,BZR Schöneberg Süd Masterplan. Quelle: JugPlan
12,table,tab_40,
12,text,,"„Masterplanprojekt 4 (ALT 6): Familienberatung in hochbelasteten Familiensystemen in den Notunterkünften des Bezirks“: Das Projekt bietet aufsuchende Erziehungs- und Familienberatung für Flüchtlingsfamilien in Tempelhof-Schöneberg. Zielgruppen sind Kinder, Jugendliche und Eltern, die in Notunterkünften leben und aufgrund ihrer Fluchterfahrungen über besondere psychosoziale Belastungen verfügen. Ziele sind Stärkung der Erziehungskompetenzen der Eltern, Fachkräfte fortbilden sowie Förderung von Integration von Kindern und deren Familien in Regelsysteme von Bildung und Erziehung. Methoden sind aufsuchende Erziehungs- und Familienberatung, Elternveranstaltungen zum Thema Kinderrechte in Deutschland, Traumapädagogische Gruppe für Mädchen und junge Frauen, Traumapädagogische Kindergruppe sowie Unterstützungsangebote für Fachkräfte vor Ort."
12,text,,"„Masterplanprojekt 9 (ALT 11): Niedrigschwellige Kommunikation von Bildungs- und Beschäftigungsangeboten, die von Jobcenter, Agentur für Arbeit und Jugendhilfe über die JBA erreichbar sind“: Die Maßnahme beinhaltet verschiedene Teilprojekte für junge Menschen mit Fluchterfahrung. Ziel ist es die jungen Geflüchteten bei der Integration in den Arbeitsmarkt sowie dem Übergang von Schule und Beruf zu beraten und zu begleiten. Ein besonderes Augenmerkt liegt hierbei auf der Zielgruppe der Jungen und männlichen, jungen Volljährigen."
12,text,,"„Masterplanprojekt 10 (ALT 12): Projektfinanzierung als Bürgerbudget Integration“: Zur Unterstützung von Initiativgruppen junger Geflüchteter in kommunalen und freien Jugendfreizeiteinrichtungen (JFE) wurde der Bezirksjugendfond, welcher über drei regionale Förderjurys läuft, eingerichtet. Jede Jury verfolgt das Ziel der nachhaltigen und andauernden Förderung von Einzelvorhaben bis zu einer jährlichen Fördersumme von 5.000,00 €. "
12,text,,"„Masterplanprojekt 11 (ALT 13): Präventiver Kinderschutz – integratives und mobiles Kinderschutzteam in Tempelhof-Schöneberg“: Das Projekt bietet niedrigschwellige Eltern-Kind-Arbeit in den Unterkünften in Tempelhof-Schöneberg in Bezug auf folgende Themen: Erziehungsstile und -methoden, Eltern-Kind-Beziehung sowie -kommunikation, physische / psychische / soziale Gewalt, Kinderrechte, Jugendschutz, Aufsichtspflicht, Vernachlässigung vs. Überbehütung, System Jugendhilfe / Gesundheit / Schule, gesellschaftliche und rechtliche Rahmenbedingungen, Sexualität, Genderfragen, Selbstbehauptung und -verteidigung. Zielgruppen sind Eltern und Kinder aus den Unterkünften in Tempelhof-Schöneberg. Ziele sind der präventive Kinderschutz, Stärkung der Erziehungskompetenz und Aufklärung. Methoden sind niedrigschwellige Gruppenarbeit, Zusammenarbeit mit Expert_innen und gezielte Begleitung einzelner Familien."
12,titel,,12.4 Soziokulturelle Projekte
12,text,,Es wurden keine soziokulturellen Projekte gemeldet.
13,titel,,13.1 Gewerbenetzwerk
13,text,,"Das Netzwerk Südkreuz ist das jüngste der bezirklichen Unternehmensnetzwerke und mit bezirklichen Mitteln und EU-Fördermitteln gefördert. Das Netzwerk Südkreuz e.V. ist ein Zusammenschluss gleichberechtigter Unternehmerinnen und Unternehmer mit dem Ziel der Belebung und Stärkung des Stadtquartiers zwischen Schöneberger Linse, Bahnhof Berlin-Südkreuz und Bessemerstraße als attraktiver Wirtschafts-, Innovations- und Lebensraum in der Bundeshauptstadt Berlin. Die Unternehmerinnen und Unternehmer der Mitgliedsunternehmen des Netzwerks übernehmen aktiv gesellschaftliche Verantwortung, in dem der Standort aktiv mitgestaltet wird, wenn es um die Zukunft des Stadtquartiers geht und eigene Ideen und Initiativen eingebracht werden. <br>Im Netzwerk werden große Unternehmen, kleine Mittelständler, Projektentwickler, Freiberufler und Eigentümer zusammengebracht, um die Potenziale des Standortes gemeinsam zu entwickeln. Die Kernkompetenzen liegen dabei in den Bereichen Neue Energien, innovative Mobilität, Medien und Kommunikation. Das Netzwerk Südkreuz hat sich ein Leitbild gegeben."
13,titel,,13.2 Jugendamt
13,titel,,13.2.1 Regionale Arbeitsgemeinschaft gem. §78 SGB VIII
13,text,,"Ziel der Arbeitsgemeinschaften ist die Planung, Abstimmung und Weiterentwicklung von Angeboten für Kinder, Jugendliche und Familien für die Bezirksregion, um ein bedarfsgerechtes und wohnortnahes Angebot bereitzustellen. Mitarbeiten können alle relevanten Akteure in den jeweiligen Bezirksregionen, dazu gehören neben dem Jugendamt, die Freien Träger der Jugendhilfe, Schulen, Polizei, Gesundheitsdienste etc."
13,titel,,13.2.2 Trägertreffen Geschäftsführungen Freier Träger / Hilfen zur Erziehung 
13,text,,"Vernetzung und  Zusammenarbeit zu Themen in der Region. Im Vordergrund stehen Informationsaustausch, Entwicklung von Ideen und vorbereitende Planungen sowie Aufgabenerledigung  und Umsetzungen operativer Aufgaben vor Ort."
13,titel,,13.2.3 Regionale Runde Jugendarbeit 
13,text,,"Regelmäßig stattfindende Treffen  freier und bezirklicher Träger der Jugendarbeit und Jugendsozialarbeit. Dieser Austausch dient der Qualitätssicherung durch Vernetzung, Austausch, Bearbeitung von Themen der Region und Veranstaltung gemeinsamer Aktivitäten."
13,titel,,13.3 Bildungskonferenz
13,text,,"Die Regionalen Bildungskonferenzen (ehemals RoSt) sind Bestandteil der Gremienstruktur des Bezirklichen Rahmenkonzepts „Kooperation Jugendhilfe - Schule“.  In der Regel finden die Konferenzen jährlich in den Bezirksregionen statt. Die thematische Schwerpunktsetzung erfolgt jeweils durch ein regionales Leitungsteam. Zusammengesetzt ist dieses in Schöneberg Süd aus der Regionalleitung des Jugendamts sowie einer Schulleitung. Die Ergebnisse der Bildungskonferenzen werden kontinuierlich im Rahmen der Sitzungen der Steuergruppe und der Strategischen Steuerungsrunde der Kooperation Schule - Jugendhilfe erörtert.<br>In Schöneberg Süd tagt die Bildungskonferenz zum Schwerpunktthema „Übergang Kita-Grundschule“. Hierzu fanden regelmäßige AG-Sitzungen statt, die sich u.a. den Themen „Datenschutz beim Übergang“, „Ergebnisse der Schuleingangsuntersuchungen“ und „Gelingensbedingungen für den Übergang von der Kita in die Grundschule“ widmeten. "
13,titel,,13.4 Verein Quartier Bayerischer Platz e.V.
13,text,,"Der Verein Quartier Bayerischer Platz, im Oktober 2007 gegründet, gibt diesem Berliner Kiez Schwung und Perspektive. Seit zehn Jahren engagieren sich 70 Geschäftsleute, Bürger und Bürgerinnen gemeinsam für ihr Quartier rund um den Bayerischen Platz."
14,titel,,Einschätzung der BZR durch AG SRO
14,text,,Im Rahmen des ämterübergreifenden Workshops in der AG SRO wurden die BZRP durch die Teilnehmenden diskutiert. Gemeinsam wurden für jede Bezirksregion die aus Sicht der Teilnehmenden der AG SRO bestehenden Stärken und Schwächen bestimmt und protokollarisch festgehalten.
14,titel-sm,,Stärken und Schwächen der BZR. Quelle: Protokoll der AG SRO vom 12.11.2017
14,table,tab_38,
